CONVERSATION ID,CONVERSATION TITLE,FROM,SENDER PROFILE URL,TO,DATE,SUBJECT,CONTENT,FOLDER
2-NDE2MWUxM2UtOTNkZi00YmM3LTk0ZTctMzBhMGI2ZWZjOTk5XzAxMA==,,Sri tanaya  Mandava ,https://www.linkedin.com/in/sri-tanaya-mandava-834a491a4,Soundarya Vadlamani,2022-08-27 06:45:41 UTC,,"Hi ,I'm Tanaya from India .I want to join Ms in data science and analytics in Hertfordshire university. I've seen that you are from the same course can you please tell me how it is and about the university ",INBOX
2-ZTAwYTY0ZTYtNDYyOC00YzVjLTlmMDMtYzk2ZDRkNzc0NjJiXzAxMw==,Opportunity_Project Manager @ Pearson,Rohit Goel,https://www.linkedin.com/in/joinrohitgoel,Soundarya Vadlamani,2022-07-27 00:51:33 UTC,Opportunity_Project Manager @ Pearson,"Hi,  Trust you are doing well.    I hope you won’t mind my direct approach but wondered if you are interested in hearing about what’s happening at Pearson?    Currently we looking for ""Project Manager"" to join us on our journey to help the world and improve people’s lives.   We are looking for a recent graduate excited about project management and interested in learning the following skills:  Agile methodology Working with cross functional teams Working multiple projects simultaneously Managing project schedules Facilitating follow up meetings and coordinate actions No experience necessary  I have attached a position link below where you can view the job description and apply for the role.    https://hccz.fa.em3.oraclecloud.com:443/hcmUI/CandidateExperience/en/job/6766/share/300002330058656?utm_medium=jobshare  If you would like to know more or have any questions , please do get in touch. I will be happy to arrange a convenient time to discuss and understand what you want from your next challenge.    If you are interested, please do apply on link and also share resume with the following details on rohit.goel@pearson.com      Total experience into Project Management -  Experience in Agile-    Current Salary -    Expected Salary -    Notice Period -    VISA Status -  Thanks.     Regards Rohit Goel  Senior Talent Acquisition Partner  Global Recruitment @ Pearson  Rohit Goel Senior Hiring Advisor @ Pearson",INBOX
2-NTcwMTBmYTktYzc0Mi00OTQwLTg1NTItMTViZTYyZDBjZTE2XzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,James Davis,2022-07-25 19:05:47 UTC,,"I have a Tier-4 visa currently, Post that I will apply for a PSW in Feb 2023. ",INBOX
2-NTcwMTBmYTktYzc0Mi00OTQwLTg1NTItMTViZTYyZDBjZTE2XzAxMg==,,James Davis,https://www.linkedin.com/in/jamescldavis,Soundarya Vadlamani,2022-07-25 19:02:47 UTC,,Do you require a visa to work in the UK?,INBOX
2-NTcwMTBmYTktYzc0Mi00OTQwLTg1NTItMTViZTYyZDBjZTE2XzAxMg==,,James Davis,https://www.linkedin.com/in/jamescldavis,Soundarya Vadlamani,2022-07-25 19:02:31 UTC,,"Hi, Soundarya",INBOX
2-NTcwMTBmYTktYzc0Mi00OTQwLTg1NTItMTViZTYyZDBjZTE2XzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,James Davis,2022-07-25 18:51:48 UTC,,"Hi James, I would like to know more. Thanks",INBOX
2-NTcwMTBmYTktYzc0Mi00OTQwLTg1NTItMTViZTYyZDBjZTE2XzAxMg==,,James Davis,https://www.linkedin.com/in/jamescldavis,Soundarya Vadlamani,2022-07-25 18:51:47 UTC,,"Hey Soundarya, Really keen to chat with you about an exciting new QA role for a London based financial software company that focuses on the Wealth, Investment and Fund Management industries 😎 Would you like to explore? 🚀 Kind regards, James",INBOX
2-MWYwZTdjMTgtZDY1OC00OTNiLTg0ZDUtNzcwMzdlMGQ3NDA5XzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Amit Mishra,2022-07-25 18:52:54 UTC,,"Sure, I would love to. ",INBOX
2-MWYwZTdjMTgtZDY1OC00OTNiLTg0ZDUtNzcwMzdlMGQ3NDA5XzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Amit Mishra,2022-07-25 18:52:41 UTC,,"Hi, Amit",INBOX
2-MWYwZTdjMTgtZDY1OC00OTNiLTg0ZDUtNzcwMzdlMGQ3NDA5XzAxMg==,,Amit Mishra,https://www.linkedin.com/in/amitmishra91,Soundarya Vadlamani,2022-07-25 18:51:58 UTC,,"Hi Soundarya,   Are you interested in learning Power BI?  I am starting a batch to train candidate on Power BI. Its a 3 week program focused towards job. Just send me a message back and I will connect with you.  Thank You.",INBOX
2-YmE3OWU0NGMtMDQ0NC00YjZmLThlNjktZDY4ZGU1NjE3ZGZjXzAxMA==,"""Senior C# Developer Role in Essex""",Ibrahim K.,https://www.linkedin.com/in/ibrahim-k-1a7639116,Soundarya Vadlamani,2022-07-14 11:14:15 UTC,"""Senior C# Developer Role in Essex""","Hi Soundarya, Thank you for your response. If I do have any suitable roles I will get back to you.",INBOX
2-YmE3OWU0NGMtMDQ0NC00YjZmLThlNjktZDY4ZGU1NjE3ZGZjXzAxMA==,"""Senior C# Developer Role in Essex""",Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Ibrahim K.,2022-07-14 11:12:14 UTC,"""Senior C# Developer Role in Essex""","Hi Ibrahim,  Thanks for your message.  However, I have never worked on C#.  I am looking for roles that are more towards the data science industry entry level. Do let me know you have any. Thanks",INBOX
2-YmE3OWU0NGMtMDQ0NC00YjZmLThlNjktZDY4ZGU1NjE3ZGZjXzAxMA==,"""Senior C# Developer Role in Essex""",Ibrahim K.,https://www.linkedin.com/in/ibrahim-k-1a7639116,Soundarya Vadlamani,2022-07-14 10:56:37 UTC,"""Senior C# Developer Role in Essex""","Hi Soundarya,  I am currently recruiting for a Senior C# developer role based in Essex. I have had a look at your profile and I think your a great match for the role.   If you are interested in knowing more about the role, send me a message and I will send you over a job spec.   Salary: £45,000 - £65,000. Location: Essex (Hybrid working 1-3 days in the office) Start: Immediate   Kind Regards,  Ibrahim  Ibrahim Khalil Recruitment Consultant at ConSol Partners | Technology UK",INBOX
2-M2Q0MDllYjYtYzkxMy00NzJkLThlY2YtMzczZGU3ZDhiMTIxXzAxMA==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Nikitha Sundalam,2022-06-28 14:45:29 UTC,,😊,INBOX
2-M2Q0MDllYjYtYzkxMy00NzJkLThlY2YtMzczZGU3ZDhiMTIxXzAxMA==,,Nikitha Sundalam,https://www.linkedin.com/in/nikitha-sundalam-720b82118,Soundarya Vadlamani,2022-06-28 14:45:07 UTC,,No worries at all ☺️,INBOX
2-M2Q0MDllYjYtYzkxMy00NzJkLThlY2YtMzczZGU3ZDhiMTIxXzAxMA==,,Nikitha Sundalam,https://www.linkedin.com/in/nikitha-sundalam-720b82118,Soundarya Vadlamani,2022-06-28 14:44:57 UTC,,Yeah it's there,INBOX
2-M2Q0MDllYjYtYzkxMy00NzJkLThlY2YtMzczZGU3ZDhiMTIxXzAxMA==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Nikitha Sundalam,2022-06-28 14:38:02 UTC,,"Heyy, Can you check if this email exists? venkat-kamalakar.rao@capgemini.com. Thanks in advance ",INBOX
2-M2Q0MDllYjYtYzkxMy00NzJkLThlY2YtMzczZGU3ZDhiMTIxXzAxMA==,,Nikitha Sundalam,https://www.linkedin.com/in/nikitha-sundalam-720b82118,Soundarya Vadlamani,2022-05-26 09:35:20 UTC,,No worries 🤠,INBOX
2-M2Q0MDllYjYtYzkxMy00NzJkLThlY2YtMzczZGU3ZDhiMTIxXzAxMA==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Nikitha Sundalam,2022-05-25 18:45:28 UTC,,Okay thanks nikitha,INBOX
2-M2Q0MDllYjYtYzkxMy00NzJkLThlY2YtMzczZGU3ZDhiMTIxXzAxMA==,,Nikitha Sundalam,https://www.linkedin.com/in/nikitha-sundalam-720b82118,Soundarya Vadlamani,2022-05-25 12:04:29 UTC,,"But currently I am in wfh, probably will go office by next month",INBOX
2-M2Q0MDllYjYtYzkxMy00NzJkLThlY2YtMzczZGU3ZDhiMTIxXzAxMA==,,Nikitha Sundalam,https://www.linkedin.com/in/nikitha-sundalam-720b82118,Soundarya Vadlamani,2022-05-25 12:03:47 UTC,,"Yeah, we both are tagged under same location",INBOX
2-M2Q0MDllYjYtYzkxMy00NzJkLThlY2YtMzczZGU3ZDhiMTIxXzAxMA==,,Nikitha Sundalam,https://www.linkedin.com/in/nikitha-sundalam-720b82118,Soundarya Vadlamani,2022-05-25 12:03:20 UTC,,I see I think she is not on LinkedIn,INBOX
2-M2Q0MDllYjYtYzkxMy00NzJkLThlY2YtMzczZGU3ZDhiMTIxXzAxMA==,,Nikitha Sundalam,https://www.linkedin.com/in/nikitha-sundalam-720b82118,Soundarya Vadlamani,2022-05-25 12:03:05 UTC,,"Ohh, no worries",INBOX
2-M2Q0MDllYjYtYzkxMy00NzJkLThlY2YtMzczZGU3ZDhiMTIxXzAxMA==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Nikitha Sundalam,2022-05-25 11:57:43 UTC,,"And when you say main campus, is that where you work? Sorry for too many questions",INBOX
2-M2Q0MDllYjYtYzkxMy00NzJkLThlY2YtMzczZGU3ZDhiMTIxXzAxMA==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Nikitha Sundalam,2022-05-25 11:48:58 UTC,,Does she have a profile in linkedin? I couldnt see it,INBOX
2-M2Q0MDllYjYtYzkxMy00NzJkLThlY2YtMzczZGU3ZDhiMTIxXzAxMA==,,Nikitha Sundalam,https://www.linkedin.com/in/nikitha-sundalam-720b82118,Soundarya Vadlamani,2022-05-25 11:48:12 UTC,,Thats main campus,INBOX
2-M2Q0MDllYjYtYzkxMy00NzJkLThlY2YtMzczZGU3ZDhiMTIxXzAxMA==,,Nikitha Sundalam,https://www.linkedin.com/in/nikitha-sundalam-720b82118,Soundarya Vadlamani,2022-05-25 11:48:03 UTC,,Yes she works at hyd IT park,INBOX
2-M2Q0MDllYjYtYzkxMy00NzJkLThlY2YtMzczZGU3ZDhiMTIxXzAxMA==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Nikitha Sundalam,2022-05-25 11:43:54 UTC,,That sounds great,INBOX
2-M2Q0MDllYjYtYzkxMy00NzJkLThlY2YtMzczZGU3ZDhiMTIxXzAxMA==,,Nikitha Sundalam,https://www.linkedin.com/in/nikitha-sundalam-720b82118,Soundarya Vadlamani,2022-05-25 11:43:43 UTC,,Wait I can check on my office logs,INBOX
2-M2Q0MDllYjYtYzkxMy00NzJkLThlY2YtMzczZGU3ZDhiMTIxXzAxMA==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Nikitha Sundalam,2022-05-25 11:43:03 UTC,,I wnated to know if there is any lady named lakshmi manasa kandukuri working as a HR in that campus,INBOX
2-M2Q0MDllYjYtYzkxMy00NzJkLThlY2YtMzczZGU3ZDhiMTIxXzAxMA==,,Nikitha Sundalam,https://www.linkedin.com/in/nikitha-sundalam-720b82118,Soundarya Vadlamani,2022-05-25 11:42:53 UTC,,But for what it is?,INBOX
2-M2Q0MDllYjYtYzkxMy00NzJkLThlY2YtMzczZGU3ZDhiMTIxXzAxMA==,,Nikitha Sundalam,https://www.linkedin.com/in/nikitha-sundalam-720b82118,Soundarya Vadlamani,2022-05-25 11:42:43 UTC,,Will try to ask my friends,INBOX
2-M2Q0MDllYjYtYzkxMy00NzJkLThlY2YtMzczZGU3ZDhiMTIxXzAxMA==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Nikitha Sundalam,2022-05-25 11:42:34 UTC,,"Yes, please",INBOX
2-M2Q0MDllYjYtYzkxMy00NzJkLThlY2YtMzczZGU3ZDhiMTIxXzAxMA==,,Nikitha Sundalam,https://www.linkedin.com/in/nikitha-sundalam-720b82118,Soundarya Vadlamani,2022-05-25 11:42:30 UTC,,But I can get someone,INBOX
2-M2Q0MDllYjYtYzkxMy00NzJkLThlY2YtMzczZGU3ZDhiMTIxXzAxMA==,,Nikitha Sundalam,https://www.linkedin.com/in/nikitha-sundalam-720b82118,Soundarya Vadlamani,2022-05-25 11:42:18 UTC,,Not sure,INBOX
2-M2Q0MDllYjYtYzkxMy00NzJkLThlY2YtMzczZGU3ZDhiMTIxXzAxMA==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Nikitha Sundalam,2022-05-25 11:42:05 UTC,,Do you know anybody working at the phoenix campus?,INBOX
2-M2Q0MDllYjYtYzkxMy00NzJkLThlY2YtMzczZGU3ZDhiMTIxXzAxMA==,,Nikitha Sundalam,https://www.linkedin.com/in/nikitha-sundalam-720b82118,Soundarya Vadlamani,2022-05-25 11:41:01 UTC,,I am from Capgemini main campus and GAR,INBOX
2-M2Q0MDllYjYtYzkxMy00NzJkLThlY2YtMzczZGU3ZDhiMTIxXzAxMA==,,Nikitha Sundalam,https://www.linkedin.com/in/nikitha-sundalam-720b82118,Soundarya Vadlamani,2022-05-25 11:40:19 UTC,,Hey hi sis,INBOX
2-M2Q0MDllYjYtYzkxMy00NzJkLThlY2YtMzczZGU3ZDhiMTIxXzAxMA==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Nikitha Sundalam,2022-05-25 11:38:34 UTC,,I wanted to know if you're working at Capgemini phoenix campus?,INBOX
2-M2Q0MDllYjYtYzkxMy00NzJkLThlY2YtMzczZGU3ZDhiMTIxXzAxMA==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Nikitha Sundalam,2022-05-25 11:37:56 UTC,,Hey nikitha,INBOX
2-OGZiYmZkYTEtNmM1NC00ODc1LWEzODMtZGZiZmU4MGQzMzg1XzAxMw==,,Praveen kumar,https://www.linkedin.com/in/praveen-kumar-76b1a0215,Soundarya Vadlamani,2022-06-22 14:18:18 UTC,,glade to connect with you. ,INBOX
2-OGZiYmZkYTEtNmM1NC00ODc1LWEzODMtZGZiZmU4MGQzMzg1XzAxMw==,,Praveen kumar,https://www.linkedin.com/in/praveen-kumar-76b1a0215,Soundarya Vadlamani,2022-06-22 14:18:13 UTC,,Hi Soundarya ,INBOX
2-ZWMyZmZjODQtMjVhOS00NjQ3LTk0MDgtOTE1ZjQwMmVmZjczXzAxMw==,,Sai Krishna,https://www.linkedin.com/in/sai-krishna-92a9a2185,Soundarya Vadlamani,2022-05-23 17:07:52 UTC,,Hi  How are you,INBOX
2-ZDliY2JkODAtMmU3Ni00MGZmLTg0ZmYtNzkxZmE0YTIzNDA5XzAxMA==,,Sherleena Dasari🇮🇳,https://www.linkedin.com/in/sherleena-dasari🇮🇳-6b718ba8,Soundarya Vadlamani,2022-05-08 09:24:00 UTC,,Hi,INBOX
2-YzUwOWVlYmEtNGU2MC00MjhiLWE1MTAtMDNkZTM2YjdkOWEzXzAxMw==,Accenture is hiring (London)!,Andrea Zuddas,https://www.linkedin.com/in/andrea-zuddas-839566193,Soundarya Vadlamani,2022-04-28 10:34:36 UTC,Accenture is hiring (London)!,"Dear Soundarya   I hope you're well.   Accenture Wealth Platform Services (WPS) team support clients in the Wealth Management and Private Banking space. We are looking for candidates with programming/relational database experience to join our pan-European team.   We offer full training and the opportunity to become a specialist in this field.   Your experience in programming in Java and C and your knowledge of ASP.NET and SQL looks like a great fit.   Would you be open to having a call with me to find out more?  Kind regards,  Andrea Zuddas      ********************************************************     Disclaimer: ""We recognize that some candidates may have agreements with their employers that may limit their ability to be hired by certain other companies. Also, from time to time, Accenture and its partners and clients may be parties to a contract that restricts hiring of certain employees (for example, employees working on projects involving sensitive information).     If you have worked on a project with Accenture in the past 24 months, or if you are aware of any contract or agreement that restricts Accenture’s ability to recruit or hire you for this position, please let us know. Otherwise, we are happy to discuss this exciting opportunity with you.""",INBOX
2-ZDNhNTJhYTYtZjlmZi00OTliLTg4ZGMtZDQ2MTZlNmE2NTJkXzAxMA==,,Padmini N Rao,https://www.linkedin.com/in/padmini-n-rao-0462a8137,Soundarya Vadlamani,2022-04-27 11:47:11 UTC,,That is great! Thank you so much for your candid feedback 😄,INBOX
2-ZDNhNTJhYTYtZjlmZi00OTliLTg4ZGMtZDQ2MTZlNmE2NTJkXzAxMA==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Padmini N Rao,2022-04-27 11:35:45 UTC,,I actually live in between of central and east london.  So the journey was about 90 mins. Not sure about different areas. Every nook is easily accesible with buses and trains. ,INBOX
2-ZDNhNTJhYTYtZjlmZi00OTliLTg4ZGMtZDQ2MTZlNmE2NTJkXzAxMA==,,Padmini N Rao,https://www.linkedin.com/in/padmini-n-rao-0462a8137,Soundarya Vadlamani,2022-04-27 11:33:48 UTC,,:) ,INBOX
2-ZDNhNTJhYTYtZjlmZi00OTliLTg4ZGMtZDQ2MTZlNmE2NTJkXzAxMA==,,Padmini N Rao,https://www.linkedin.com/in/padmini-n-rao-0462a8137,Soundarya Vadlamani,2022-04-27 11:33:45 UTC,,Also thank you so much for taking time to respond,INBOX
2-ZDNhNTJhYTYtZjlmZi00OTliLTg4ZGMtZDQ2MTZlNmE2NTJkXzAxMA==,,Padmini N Rao,https://www.linkedin.com/in/padmini-n-rao-0462a8137,Soundarya Vadlamani,2022-04-27 11:33:30 UTC,,Yes! Thank you so much! Do you mind telling me from what area of london will be easier to commute? ,INBOX
2-ZDNhNTJhYTYtZjlmZi00OTliLTg4ZGMtZDQ2MTZlNmE2NTJkXzAxMA==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Padmini N Rao,2022-04-27 11:18:46 UTC,,"1. Feels great so far. A different experience altogether, however there is nothing so drastic.  2. There are plenty of opportunities. Yep, it is manageable if you live outside of london.  3. They only assist you, but finding a job is upto us. It is not like our colleges back in india where we got special training and things.  4. I live in London, never in hatfield even though the uni is in there. I used travel from london always. But i got friends who stayed there it is great place, however the job opportunities are wider in big cities like london.  5. They are helpful and considerate. Masters in itself is a self learning degree. So you'd get the required support.  6. I personally felt semester 1 was way too easy. While semester 2 has good subjects but it could have been better.   Hope, this helps. ",INBOX
2-ZDNhNTJhYTYtZjlmZi00OTliLTg4ZGMtZDQ2MTZlNmE2NTJkXzAxMA==,,Padmini N Rao,https://www.linkedin.com/in/padmini-n-rao-0462a8137,Soundarya Vadlamani,2022-04-27 06:10:35 UTC,,Thank you :)  1) How is your experience as an international student?  2)how are part time job opportunities for the international students? Can we manage our monthly expense with that money? 3)does the college really help with job opportunities 😅 4) How do you feel about Hatfield  as a place to live in 5)How are professors and teaching over there? 6)do you like the course modules?    Thanks in advance 😄,INBOX
2-ZDNhNTJhYTYtZjlmZi00OTliLTg4ZGMtZDQ2MTZlNmE2NTJkXzAxMA==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Padmini N Rao,2022-04-26 22:02:59 UTC,,"sure, i can.",INBOX
2-ZDNhNTJhYTYtZjlmZi00OTliLTg4ZGMtZDQ2MTZlNmE2NTJkXzAxMA==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Padmini N Rao,2022-04-26 22:02:48 UTC,,"Hi, Padmini",INBOX
2-ZDNhNTJhYTYtZjlmZi00OTliLTg4ZGMtZDQ2MTZlNmE2NTJkXzAxMA==,,Padmini N Rao,https://www.linkedin.com/in/padmini-n-rao-0462a8137,Soundarya Vadlamani,2022-04-26 10:31:30 UTC,,"Hi Soundarya , I hope you are doing good! I hold offer for university of Hertfordshire sept 2022 for data science, I have couple of questions regarding the university and your experience at the uni. Please let me know if you are interested in helping me out? ",INBOX
2-MWI4NjFiNzItNDg2ZS00MzZhLTgyMTItYWVmYzU2ZWVmNmQwXzAxMw==,QA Analyst - Cambridge,James Hilton,https://www.linkedin.com/in/jameshilton92,Soundarya Vadlamani,2022-04-08 11:56:49 UTC,QA Analyst - Cambridge,"Hi Soundarya,  An international e-commerce company that has seen continued growth are looking for a junior QA Analyst who's interested in developing their skills and learning more about automation testing. No previous automation experience is required.  The role has a highly competitive compensation and benefit package including pension, employee discount, gym membership, life assurance, and dental and health care. Office working is just 2 days per month.  If you're interested in hearing more can you please attach a copy of your CV and we can discuss the role further.  Looking forward to hearing form you.   Kind regards,   James Hilton - McGregor Boyall Recruitment",INBOX
